RDF Type	Class type	Parent	ID	See Also	Label	Label	Label	Label	Label	Part1	Part2L	Part2B	Part3	Comment	Definition	Editors Note	Citation
TYPE	CLASS_TYPE	CI	ID	AI rdfs:seeAlso	AL rdfs:label@en	AL rdfs:label@es	AL rdfs:label@fr	AL rdfs:label@de	AL rdfs:label@it	A LANG:0000002	A LANG:0000003	A LANG:0000004	A  LANG:0000005	A  LANG:0000006	AL IAO:0000115@en	AL IAO:0000116@en	AL IAO:0000119@en
owl:Class		BFO:0000031	LANG:0000001		Language	idioma	la langue	Sprache	linguaggio						"the words, their pronunciation, and the methods of combining them used and understood by a community"		Merriam-Webster https://www.merriam-webster.com/dictionary/languageowl:Class	subclass	LANG:0000001	LANG:10000001		Alumu-Tesu							aab		Alumu-Tesu language		
owl:Class	subclass	LANG:0000001	LANG:10000662		Rathwi Bareli							bgd		Rathwi Bareli language		
owl:Class	subclass	LANG:0000001	LANG:10000663		Bauria							bge		Bauria language		
owl:Class	subclass	LANG:0000001	LANG:10000664		Bangandu							bgf		Bangandu language		
owl:Class	subclass	LANG:0000001	LANG:10000665		Bugun							bgg		Bugun language		
owl:Class	subclass	LANG:0000001	LANG:10000666		Giangan							bgi		Giangan language		
owl:Class	subclass	LANG:0000001	LANG:10000667		Bangolan							bgj		Bangolan language		
owl:Class	subclass	LANG:0000001	LANG:10000668		Bit							bgk		Bit language		
owl:Class	subclass	LANG:0000001	LANG:10000669		Bo (Laos)							bgl		Bo (Laos) language		
owl:Class	subclass	LANG:0000001	LANG:10000670		Western Balochi							bgn		Western Balochi language		
owl:Class	subclass	LANG:0000001	LANG:10000671		Baga Koga							bgo		Baga Koga language		
owl:Class	subclass	LANG:0000001	LANG:10000672		Eastern Balochi							bgp		Eastern Balochi language		
owl:Class	subclass	LANG:0000001	LANG:10000673		Bagri							bgq		Bagri language		
owl:Class	subclass	LANG:0000001	LANG:10000674		Bawm Chin							bgr		Bawm Chin language		
owl:Class	subclass	LANG:0000001	LANG:10000675		Tagabawa							bgs		Tagabawa language		
owl:Class	subclass	LANG:0000001	LANG:10000676		Bughotu							bgt		Bughotu language		
owl:Class	subclass	LANG:0000001	LANG:10000677		Mbongno							bgu		Mbongno language		
owl:Class	subclass	LANG:0000001	LANG:10000678		Warkay-Bipim							bgv		Warkay-Bipim language		
owl:Class	subclass	LANG:0000001	LANG:10000679		Bhatri							bgw		Bhatri language		
owl:Class	subclass	LANG:0000001	LANG:10000680		Balkan Gagauz Turkish							bgx		Balkan Gagauz Turkish language		
owl:Class	subclass	LANG:0000001	LANG:10000681		Benggoi							bgy		Benggoi language		
owl:Class	subclass	LANG:0000001	LANG:10000682		Banggai							bgz		Banggai language		
owl:Class	subclass	LANG:0000001	LANG:10000683		Bharia							bha		Bharia language		
owl:Class	subclass	LANG:0000001	LANG:10000684		Bhili							bhb		Bhili language		
owl:Class	subclass	LANG:0000001	LANG:10000685		Biga							bhc		Biga language		
owl:Class	subclass	LANG:0000001	LANG:10000686		Bhadrawahi							bhd		Bhadrawahi language		
owl:Class	subclass	LANG:0000001	LANG:10000687		Bhaya							bhe		Bhaya language		
owl:Class	subclass	LANG:0000001	LANG:10000688		Odiai							bhf		Odiai language		
owl:Class	subclass	LANG:0000001	LANG:10000689		Binandere							bhg		Binandere language		
owl:Class	subclass	LANG:0000001	LANG:10000690		Bukharic							bhh		Bukharic language		
owl:Class	subclass	LANG:0000001	LANG:10000691		Bhilali							bhi		Bhilali language		
owl:Class	subclass	LANG:0000001	LANG:10000692		Bahing							bhj		Bahing language		
owl:Class	subclass	LANG:0000001	LANG:10000693		Bimin							bhl		Bimin language		
owl:Class	subclass	LANG:0000001	LANG:10000694		Bathari							bhm		Bathari language		
owl:Class	subclass	LANG:0000001	LANG:10000695		Bohtan Neo-Aramaic							bhn		Bohtan Neo-Aramaic language		
owl:Class	subclass	LANG:0000001	LANG:10000696		Bhojpuri					bho	bho	bho		Bhojpuri language		
owl:Class	subclass	LANG:0000001	LANG:10000697		Bima							bhp		Bima language		
owl:Class	subclass	LANG:0000001	LANG:10000698		Tukang Besi South							bhq		Tukang Besi South language		
owl:Class	subclass	LANG:0000001	LANG:10000699		Bara Malagasy							bhr		Bara Malagasy language		
owl:Class	subclass	LANG:0000001	LANG:10000700		Buwal							bhs		Buwal language		
owl:Class	subclass	LANG:0000001	LANG:10000701		Bhattiyali							bht		Bhattiyali language		
owl:Class	subclass	LANG:0000001	LANG:10000702		Bhunjia							bhu		Bhunjia language		
owl:Class	subclass	LANG:0000001	LANG:10000703		Bahau							bhv		Bahau language		
owl:Class	subclass	LANG:0000001	LANG:10000704		Biak							bhw		Biak language		
owl:Class	subclass	LANG:0000001	LANG:10000705		Bhalay							bhx		Bhalay language		
owl:Class	subclass	LANG:0000001	LANG:10000706		Bhele							bhy		Bhele language		
owl:Class	subclass	LANG:0000001	LANG:10000707		Bada (Indonesia)							bhz		Bada (Indonesia) language		
owl:Class	subclass	LANG:0000001	LANG:10000708		Badimaya							bia		Badimaya language		
owl:Class	subclass	LANG:0000001	LANG:10000709		Bissa							bib		Bissa language		
owl:Class	subclass	LANG:0000001	LANG:10000710		Bikaru							bic		Bikaru language		
owl:Class	subclass	LANG:0000001	LANG:10000711		Bidiyo							bid		Bidiyo language		
owl:Class	subclass	LANG:0000001	LANG:10000712		Bepour							bie		Bepour language		
owl:Class	subclass	LANG:0000001	LANG:10000713		Biafada							bif		Biafada language		
owl:Class	subclass	LANG:0000001	LANG:10000714		Biangai							big		Biangai language		
owl:Class	subclass	LANG:0000001	LANG:10000715		Vaghat-Ya-Bijim-Legeri							bij		Vaghat-Ya-Bijim-Legeri language		
owl:Class	subclass	LANG:0000001	LANG:10000716		Bikol					bik	bik	bik		Bikol language		
owl:Class	subclass	LANG:0000001	LANG:10000717		Bile							bil		Bile language		
owl:Class	subclass	LANG:0000001	LANG:10000718		Bimoba							bim		Bimoba language		
owl:Class	subclass	LANG:0000001	LANG:10000719		Bini					bin	bin	bin		Bini language		
owl:Class	subclass	LANG:0000001	LANG:10000720		Nai							bio		Nai language		
owl:Class	subclass	LANG:0000001	LANG:10000721		Bila							bip		Bila language		
owl:Class	subclass	LANG:0000001	LANG:10000722		Bipi							biq		Bipi language		
owl:Class	subclass	LANG:0000001	LANG:10000723		Bisorio							bir		Bisorio language		
owl:Class	subclass	LANG:0000001	LANG:10000724		Bislama				bi	bis	bis	bis		Bislama language		
owl:Class	subclass	LANG:0000001	LANG:10000725		Berinomo							bit		Berinomo language		
owl:Class	subclass	LANG:0000001	LANG:10000726		Biete							biu		Biete language		
owl:Class	subclass	LANG:0000001	LANG:10000727		Southern Birifor							biv		Southern Birifor language		
owl:Class	subclass	LANG:0000001	LANG:10000728		Kol (Cameroon)							biw		Kol (Cameroon) language		
owl:Class	subclass	LANG:0000001	LANG:10000729		Bijori							bix		Bijori language		
owl:Class	subclass	LANG:0000001	LANG:10000730		Birhor							biy		Birhor language		
owl:Class	subclass	LANG:0000001	LANG:10000731		Baloi							biz		Baloi language		
owl:Class	subclass	LANG:0000001	LANG:10000732		Budza							bja		Budza language		
owl:Class	subclass	LANG:0000001	LANG:10000733		Banggarla							bjb		Banggarla language		
owl:Class	subclass	LANG:0000001	LANG:10000734		Bariji							bjc		Bariji language		
owl:Class	subclass	LANG:0000001	LANG:10000735		Biao-Jiao Mien							bje		Biao-Jiao Mien language		
owl:Class	subclass	LANG:0000001	LANG:10000736		Barzani Jewish Neo-Aramaic							bjf		Barzani Jewish Neo-Aramaic language		
owl:Class	subclass	LANG:0000001	LANG:10000737		Bidyogo							bjg		Bidyogo language		
owl:Class	subclass	LANG:0000001	LANG:10000738		Bahinemo							bjh		Bahinemo language		
owl:Class	subclass	LANG:0000001	LANG:10000739		Burji							bji		Burji language		
owl:Class	subclass	LANG:0000001	LANG:10000740		Kanauji							bjj		Kanauji language		
owl:Class	subclass	LANG:0000001	LANG:10000741		Barok							bjk		Barok language		
owl:Class	subclass	LANG:0000001	LANG:10000742		Bulu (Papua New Guinea)							bjl		Bulu (Papua New Guinea) language		
owl:Class	subclass	LANG:0000001	LANG:10000743		Bajelani							bjm		Bajelani language		
owl:Class	subclass	LANG:0000001	LANG:10000744		Banjar							bjn		Banjar language		
owl:Class	subclass	LANG:0000001	LANG:10000745		Mid-Southern Banda							bjo		Mid-Southern Banda language		
owl:Class	subclass	LANG:0000001	LANG:10000746		Fanamaket							bjp		Fanamaket language		
owl:Class	subclass	LANG:0000001	LANG:10000747		Binumarien							bjr		Binumarien language		
owl:Class	subclass	LANG:0000001	LANG:10000748		Bajan							bjs		Bajan language		
owl:Class	subclass	LANG:0000001	LANG:10000749		Balanta-Ganja							bjt		Balanta-Ganja language		
owl:Class	subclass	LANG:0000001	LANG:10000750		Busuu							bju		Busuu language		
owl:Class	subclass	LANG:0000001	LANG:10000751		Bedjond							bjv		Bedjond language		
owl:Class	subclass	LANG:0000001	LANG:10000752		Bakwé							bjw		Bakwé language		
owl:Class	subclass	LANG:0000001	LANG:10000753		Banao Itneg							bjx		Banao Itneg language		
owl:Class	subclass	LANG:0000001	LANG:10000754		Bayali							bjy		Bayali language		
owl:Class	subclass	LANG:0000001	LANG:10000755		Baruga							bjz		Baruga language		
owl:Class	subclass	LANG:0000001	LANG:10000756		Kyak							bka		Kyak language		
owl:Class	subclass	LANG:0000001	LANG:10000757		Baka (Cameroon)							bkc		Baka (Cameroon) language		
owl:Class	subclass	LANG:0000001	LANG:10000758		Binukid							bkd		Binukid language		
owl:Class	subclass	LANG:0000001	LANG:10000759		Beeke							bkf		Beeke language		
owl:Class	subclass	LANG:0000001	LANG:10000760		Buraka							bkg		Buraka language		
owl:Class	subclass	LANG:0000001	LANG:10000761		Bakoko							bkh		Bakoko language		
owl:Class	subclass	LANG:0000001	LANG:10000762		Baki							bki		Baki language		
owl:Class	subclass	LANG:0000001	LANG:10000763		Pande							bkj		Pande language		
owl:Class	subclass	LANG:0000001	LANG:10000764		Brokskat							bkk		Brokskat language		
owl:Class	subclass	LANG:0000001	LANG:10000765		Berik							bkl		Berik language		
owl:Class	subclass	LANG:0000001	LANG:10000766		Kom (Cameroon)							bkm		Kom (Cameroon) language		
owl:Class	subclass	LANG:0000001	LANG:10000767		Bukitan							bkn		Bukitan language		
owl:Class	subclass	LANG:0000001	LANG:10000768		Kwa'							bko		Kwa' language		
owl:Class	subclass	LANG:0000001	LANG:10000769		Boko (Democratic Republic of Congo)							bkp		Boko (Democratic Republic of Congo) language		
owl:Class	subclass	LANG:0000001	LANG:10000770		Bakairí							bkq		Bakairí language		
owl:Class	subclass	LANG:0000001	LANG:10000771		Bakumpai							bkr		Bakumpai language		
owl:Class	subclass	LANG:0000001	LANG:10000772		Northern Sorsoganon							bks		Northern Sorsoganon language		
owl:Class	subclass	LANG:0000001	LANG:10000773		Boloki							bkt		Boloki language		
owl:Class	subclass	LANG:0000001	LANG:10000774		Buhid							bku		Buhid language		
owl:Class	subclass	LANG:0000001	LANG:10000775		Bekwarra							bkv		Bekwarra language		
owl:Class	subclass	LANG:0000001	LANG:10000776		Bekwel							bkw		Bekwel language		
owl:Class	subclass	LANG:0000001	LANG:10000777		Baikeno							bkx		Baikeno language		
owl:Class	subclass	LANG:0000001	LANG:10000778		Bokyi							bky		Bokyi language		
owl:Class	subclass	LANG:0000001	LANG:10000779		Bungku							bkz		Bungku language		
owl:Class	subclass	LANG:0000001	LANG:10000780		Siksika					bla	bla	bla		Siksika language		
owl:Class	subclass	LANG:0000001	LANG:10000781		Bilua							blb		Bilua language		
owl:Class	subclass	LANG:0000001	LANG:10000782		Bella Coola							blc		Bella Coola language		
owl:Class	subclass	LANG:0000001	LANG:10000783		Bolango							bld		Bolango language		
owl:Class	subclass	LANG:0000001	LANG:10000784		Balanta-Kentohe							ble		Balanta-Kentohe language		
owl:Class	subclass	LANG:0000001	LANG:10000785		Buol							blf		Buol language		
owl:Class	subclass	LANG:0000001	LANG:10000786		Balau							blg		Balau language		
owl:Class	subclass	LANG:0000001	LANG:10000787		Kuwaa							blh		Kuwaa language		
owl:Class	subclass	LANG:0000001	LANG:10000788		Bolia							bli		Bolia language		
owl:Class	subclass	LANG:0000001	LANG:10000789		Bolongan							blj		Bolongan language		
owl:Class	subclass	LANG:0000001	LANG:10000790		Pa'o Karen							blk		Pa'o Karen language		
owl:Class	subclass	LANG:0000001	LANG:10000791		Biloxi							bll		Biloxi language		
owl:Class	subclass	LANG:0000001	LANG:10000792		Beli (South Sudan)							blm		Beli (South Sudan) language		
owl:Class	subclass	LANG:0000001	LANG:10000793		Southern Catanduanes Bikol							bln		Southern Catanduanes Bikol language		
owl:Class	subclass	LANG:0000001	LANG:10000794		Anii							blo		Anii language		
owl:Class	subclass	LANG:0000001	LANG:10000795		Blablanga							blp		Blablanga language		
owl:Class	subclass	LANG:0000001	LANG:10000796		Baluan-Pam							blq		Baluan-Pam language		
owl:Class	subclass	LANG:0000001	LANG:10000797		Blang							blr		Blang language		
owl:Class	subclass	LANG:0000001	LANG:10000798		Balaesang							bls		Balaesang language		
owl:Class	subclass	LANG:0000001	LANG:10000799		Tai Dam							blt		Tai Dam language		
owl:Class	subclass	LANG:0000001	LANG:10000800		Kibala							blv		Kibala language		
owl:Class	subclass	LANG:0000001	LANG:10000801		Balangao							blw		Balangao language		
owl:Class	subclass	LANG:0000001	LANG:10000802		Mag-Indi Ayta							blx		Mag-Indi Ayta language		
owl:Class	subclass	LANG:0000001	LANG:10000803		Notre							bly		Notre language		
owl:Class	subclass	LANG:0000001	LANG:10000804		Balantak							blz		Balantak language		
owl:Class	subclass	LANG:0000001	LANG:10000805		Lame							bma		Lame language		
owl:Class	subclass	LANG:0000001	LANG:10000806		Bembe							bmb		Bembe language		
owl:Class	subclass	LANG:0000001	LANG:10000807		Biem							bmc		Biem language		
owl:Class	subclass	LANG:0000001	LANG:10000808		Baga Manduri							bmd		Baga Manduri language		
owl:Class	subclass	LANG:0000001	LANG:10000809		Limassa							bme		Limassa language		
owl:Class	subclass	LANG:0000001	LANG:10000810		Bom-Kim							bmf		Bom-Kim language		
owl:Class	subclass	LANG:0000001	LANG:10000811		Bamwe							bmg		Bamwe language		
owl:Class	subclass	LANG:0000001	LANG:10000812		Kein							bmh		Kein language		
owl:Class	subclass	LANG:0000001	LANG:10000813		Bagirmi							bmi		Bagirmi language		
owl:Class	subclass	LANG:0000001	LANG:10000814		Bote-Majhi							bmj		Bote-Majhi language		
owl:Class	subclass	LANG:0000001	LANG:10000815		Ghayavi							bmk		Ghayavi language		
owl:Class	subclass	LANG:0000001	LANG:10000816		Bomboli							bml		Bomboli language		
owl:Class	subclass	LANG:0000001	LANG:10000817		Northern Betsimisaraka Malagasy							bmm		Northern Betsimisaraka Malagasy language		
owl:Class	subclass	LANG:0000001	LANG:10000818		Bina (Papua New Guinea)							bmn		Bina (Papua New Guinea) language		
owl:Class	subclass	LANG:0000001	LANG:10000819		Bambalang							bmo		Bambalang language		
owl:Class	subclass	LANG:0000001	LANG:10000820		Bulgebi							bmp		Bulgebi language		
owl:Class	subclass	LANG:0000001	LANG:10000821		Bomu							bmq		Bomu language		
owl:Class	subclass	LANG:0000001	LANG:10000822		Muinane							bmr		Muinane language		
owl:Class	subclass	LANG:0000001	LANG:10000823		Bilma Kanuri							bms		Bilma Kanuri language		
owl:Class	subclass	LANG:0000001	LANG:10000824		Biao Mon							bmt		Biao Mon language		
owl:Class	subclass	LANG:0000001	LANG:10000825		Somba-Siawari							bmu		Somba-Siawari language		
owl:Class	subclass	LANG:0000001	LANG:10000826		Bum							bmv		Bum language		
owl:Class	subclass	LANG:0000001	LANG:10000827		Bomwali							bmw		Bomwali language		
owl:Class	subclass	LANG:0000001	LANG:10000828		Baimak							bmx		Baimak language		
owl:Class	subclass	LANG:0000001	LANG:10000829		Baramu							bmz		Baramu language		
owl:Class	subclass	LANG:0000001	LANG:10000830		Bonerate							bna		Bonerate language		
owl:Class	subclass	LANG:0000001	LANG:10000831		Bookan							bnb		Bookan language		
owl:Class	subclass	LANG:0000001	LANG:10000832		Bontok							bnc		Bontok language		
owl:Class	subclass	LANG:0000001	LANG:10000833		Banda (Indonesia)							bnd		Banda (Indonesia) language		
owl:Class	subclass	LANG:0000001	LANG:10000834		Bintauna							bne		Bintauna language		
owl:Class	subclass	LANG:0000001	LANG:10000835		Masiwang							bnf		Masiwang language		
owl:Class	subclass	LANG:0000001	LANG:10000836		Benga							bng		Benga language		
owl:Class	subclass	LANG:0000001	LANG:10000837		Bangi							bni		Bangi language		
owl:Class	subclass	LANG:0000001	LANG:10000838		Eastern Tawbuid							bnj		Eastern Tawbuid language		
owl:Class	subclass	LANG:0000001	LANG:10000839		Bierebo							bnk		Bierebo language		
owl:Class	subclass	LANG:0000001	LANG:10000840		Boon							bnl		Boon language		
owl:Class	subclass	LANG:0000001	LANG:10000841		Batanga							bnm		Batanga language		
owl:Class	subclass	LANG:0000001	LANG:10000842		Bunun							bnn		Bunun language		
owl:Class	subclass	LANG:0000001	LANG:10000843		Bantoanon							bno		Bantoanon language		
owl:Class	subclass	LANG:0000001	LANG:10000844		Bola							bnp		Bola language		
owl:Class	subclass	LANG:0000001	LANG:10000845		Bantik							bnq		Bantik language		
owl:Class	subclass	LANG:0000001	LANG:10000846		Butmas-Tur							bnr		Butmas-Tur language		
owl:Class	subclass	LANG:0000001	LANG:10000847		Bundeli							bns		Bundeli language		
owl:Class	subclass	LANG:0000001	LANG:10000848		Bentong							bnu		Bentong language		
owl:Class	subclass	LANG:0000001	LANG:10000849		Bonerif							bnv		Bonerif language		
owl:Class	subclass	LANG:0000001	LANG:10000850		Bisis							bnw		Bisis language		
owl:Class	subclass	LANG:0000001	LANG:10000851		Bangubangu							bnx		Bangubangu language		
owl:Class	subclass	LANG:0000001	LANG:10000852		Bintulu							bny		Bintulu language		
owl:Class	subclass	LANG:0000001	LANG:10000853		Beezen							bnz		Beezen language		
owl:Class	subclass	LANG:0000001	LANG:10000854		Bora							boa		Bora language		
owl:Class	subclass	LANG:0000001	LANG:10000855		Aweer							bob		Aweer language		
owl:Class	subclass	LANG:0000001	LANG:10000856		Tibetan				bo	tib	bod	bod		Tibetan language		
owl:Class	subclass	LANG:0000001	LANG:10000857		Mundabli							boe		Mundabli language		
owl:Class	subclass	LANG:0000001	LANG:10000858		Bolon							bof		Bolon language		
owl:Class	subclass	LANG:0000001	LANG:10000859		Bamako Sign Language							bog		Bamako Sign Language language		
owl:Class	subclass	LANG:0000001	LANG:10000860		Boma							boh		Boma language		
owl:Class	subclass	LANG:0000001	LANG:10000861		Barbareño							boi		Barbareño language		
owl:Class	subclass	LANG:0000001	LANG:10000862		Anjam							boj		Anjam language		
owl:Class	subclass	LANG:0000001	LANG:10000863		Bonjo							bok		Bonjo language		
owl:Class	subclass	LANG:0000001	LANG:10000864		Bole							bol		Bole language		
owl:Class	subclass	LANG:0000001	LANG:10000865		Berom							bom		Berom language		
owl:Class	subclass	LANG:0000001	LANG:10000866		Bine							bon		Bine language		
owl:Class	subclass	LANG:0000001	LANG:10000867		Tiemacèwè Bozo							boo		Tiemacèwè Bozo language		
owl:Class	subclass	LANG:0000001	LANG:10000868		Bonkiman							bop		Bonkiman language		
owl:Class	subclass	LANG:0000001	LANG:10000869		Bogaya							boq		Bogaya language		
owl:Class	subclass	LANG:0000001	LANG:10000870		Borôro							bor		Borôro language		
owl:Class	subclass	LANG:0000001	LANG:10000871		Bosnian				bs	bos	bos	bos		Bosnian language		
owl:Class	subclass	LANG:0000001	LANG:10000872		Bongo							bot		Bongo language		
owl:Class	subclass	LANG:0000001	LANG:10000873		Bondei							bou		Bondei language		
owl:Class	subclass	LANG:0000001	LANG:10000874		Tuwuli							bov		Tuwuli language		
owl:Class	subclass	LANG:0000001	LANG:10000875		Rema							bow		Rema language		
owl:Class	subclass	LANG:0000001	LANG:10000876		Buamu							box		Buamu language		
owl:Class	subclass	LANG:0000001	LANG:10000877		Bodo (Central African Republic)							boy		Bodo (Central African Republic) language		
owl:Class	subclass	LANG:0000001	LANG:10000878		Tiéyaxo Bozo							boz		Tiéyaxo Bozo language		
owl:Class	subclass	LANG:0000001	LANG:10000879		Daakaka							bpa		Daakaka language		
owl:Class	subclass	LANG:0000001	LANG:10000880		Barbacoas							bpb		Barbacoas language		
owl:Class	subclass	LANG:0000001	LANG:10000881		Banda-Banda							bpd		Banda-Banda language		
owl:Class	subclass	LANG:0000001	LANG:10000882		Bonggo							bpg		Bonggo language		
owl:Class	subclass	LANG:0000001	LANG:10000883		Botlikh							bph		Botlikh language		
owl:Class	subclass	LANG:0000001	LANG:10000884		Bagupi							bpi		Bagupi language		
owl:Class	subclass	LANG:0000001	LANG:10000885		Binji							bpj		Binji language		
owl:Class	subclass	LANG:0000001	LANG:10000886		Orowe							bpk		Orowe language		
owl:Class	subclass	LANG:0000001	LANG:10000887		Broome Pearling Lugger Pidgin							bpl		Broome Pearling Lugger Pidgin language		
owl:Class	subclass	LANG:0000001	LANG:10000888		Biyom							bpm		Biyom language		
owl:Class	subclass	LANG:0000001	LANG:10000889		Dzao Min							bpn		Dzao Min language		
owl:Class	subclass	LANG:0000001	LANG:10000890		Anasi							bpo		Anasi language		
owl:Class	subclass	LANG:0000001	LANG:10000891		Kaure							bpp		Kaure language		
owl:Class	subclass	LANG:0000001	LANG:10000892		Banda Malay							bpq		Banda Malay language		
owl:Class	subclass	LANG:0000001	LANG:10000893		Koronadal Blaan							bpr		Koronadal Blaan language		
owl:Class	subclass	LANG:0000001	LANG:10000894		Sarangani Blaan							bps		Sarangani Blaan language		
owl:Class	subclass	LANG:0000001	LANG:10000895		Barrow Point							bpt		Barrow Point language		
owl:Class	subclass	LANG:0000001	LANG:10000896		Bongu							bpu		Bongu language		
owl:Class	subclass	LANG:0000001	LANG:10000897		Bian Marind							bpv		Bian Marind language		
owl:Class	subclass	LANG:0000001	LANG:10000898		Bo (Papua New Guinea)							bpw		Bo (Papua New Guinea) language		
owl:Class	subclass	LANG:0000001	LANG:10000899		Palya Bareli							bpx		Palya Bareli language		
owl:Class	subclass	LANG:0000001	LANG:10000900		Bishnupriya							bpy		Bishnupriya language		
owl:Class	subclass	LANG:0000001	LANG:10000901		Bilba							bpz		Bilba language		
owl:Class	subclass	LANG:0000001	LANG:10000902		Tchumbuli							bqa		Tchumbuli language		
owl:Class	subclass	LANG:0000001	LANG:10000903		Bagusa							bqb		Bagusa language		
owl:Class	subclass	LANG:0000001	LANG:10000904		Boko (Benin)							bqc		Boko (Benin) language		
owl:Class	subclass	LANG:0000001	LANG:10000905		Bung							bqd		Bung language		
owl:Class	subclass	LANG:0000001	LANG:10000906		Baga Kaloum							bqf		Baga Kaloum language		
owl:Class	subclass	LANG:0000001	LANG:10000907		Bago-Kusuntu							bqg		Bago-Kusuntu language		
owl:Class	subclass	LANG:0000001	LANG:10000908		Baima							bqh		Baima language		
owl:Class	subclass	LANG:0000001	LANG:10000909		Bakhtiari							bqi		Bakhtiari language		
owl:Class	subclass	LANG:0000001	LANG:10000910		Bandial							bqj		Bandial language		
owl:Class	subclass	LANG:0000001	LANG:10000911		Banda-Mbrès							bqk		Banda-Mbrès language		
owl:Class	subclass	LANG:0000001	LANG:10000912		Bilakura							bql		Bilakura language		
owl:Class	subclass	LANG:0000001	LANG:10000913		Wumboko							bqm		Wumboko language		
owl:Class	subclass	LANG:0000001	LANG:10000914		Bulgarian Sign Language							bqn		Bulgarian Sign Language language		
owl:Class	subclass	LANG:0000001	LANG:10000915		Balo							bqo		Balo language		
owl:Class	subclass	LANG:0000001	LANG:10000916		Busa							bqp		Busa language		
owl:Class	subclass	LANG:0000001	LANG:10000917		Biritai							bqq		Biritai language		
owl:Class	subclass	LANG:0000001	LANG:10000918		Burusu							bqr		Burusu language		
owl:Class	subclass	LANG:0000001	LANG:10000919		Bosngun							bqs		Bosngun language		
owl:Class	subclass	LANG:0000001	LANG:10000920		Bamukumbit							bqt		Bamukumbit language		
owl:Class	subclass	LANG:0000001	LANG:10000921		Boguru							bqu		Boguru language		
owl:Class	subclass	LANG:0000001	LANG:10000922		Koro Wachi							bqv		Koro Wachi language		
owl:Class	subclass	LANG:0000001	LANG:10000923		Buru (Nigeria)							bqw		Buru (Nigeria) language		
owl:Class	subclass	LANG:0000001	LANG:10000924		Baangi							bqx		Baangi language		
owl:Class	subclass	LANG:0000001	LANG:10000925		Bengkala Sign Language							bqy		Bengkala Sign Language language		
owl:Class	subclass	LANG:0000001	LANG:10000926		Bakaka							bqz		Bakaka language		
owl:Class	subclass	LANG:0000001	LANG:10000927		Braj					bra	bra	bra		Braj language		
owl:Class	subclass	LANG:0000001	LANG:10000928		Lave							brb		Lave language		
owl:Class	subclass	LANG:0000001	LANG:10000929		Berbice Creole Dutch							brc		Berbice Creole Dutch language		
owl:Class	subclass	LANG:0000001	LANG:10000930		Baraamu							brd		Baraamu language		
owl:Class	subclass	LANG:0000001	LANG:10000931		Breton				br	bre	bre	bre		Breton language		
owl:Class	subclass	LANG:0000001	LANG:10000932		Bera							brf		Bera language		
owl:Class	subclass	LANG:0000001	LANG:10000933		Baure							brg		Baure language		
owl:Class	subclass	LANG:0000001	LANG:10000934		Brahui							brh		Brahui language		
owl:Class	subclass	LANG:0000001	LANG:10000935		Mokpwe							bri		Mokpwe language		
owl:Class	subclass	LANG:0000001	LANG:10000936		Bieria							brj		Bieria language		
owl:Class	subclass	LANG:0000001	LANG:10000937		Birked							brk		Birked language		
owl:Class	subclass	LANG:0000001	LANG:10000938		Birwa							brl		Birwa language		
owl:Class	subclass	LANG:0000001	LANG:10000939		Barambu							brm		Barambu language		
owl:Class	subclass	LANG:0000001	LANG:10000940		Boruca							brn		Boruca language		
owl:Class	subclass	LANG:0000001	LANG:10000941		Brokkat							bro		Brokkat language		
owl:Class	subclass	LANG:0000001	LANG:10000942		Barapasi							brp		Barapasi language		
owl:Class	subclass	LANG:0000001	LANG:10000943		Breri							brq		Breri language		
owl:Class	subclass	LANG:0000001	LANG:10000944		Birao							brr		Birao language		
owl:Class	subclass	LANG:0000001	LANG:10000945		Baras							brs		Baras language		
owl:Class	subclass	LANG:0000001	LANG:10000946		Bitare							brt		Bitare language		
owl:Class	subclass	LANG:0000001	LANG:10000947		Eastern Bru							bru		Eastern Bru language		
owl:Class	subclass	LANG:0000001	LANG:10000948		Western Bru							brv		Western Bru language		
owl:Class	subclass	LANG:0000001	LANG:10000949		Bellari							brw		Bellari language		
owl:Class	subclass	LANG:0000001	LANG:10000950		Bodo (India)							brx		Bodo (India) language		
owl:Class	subclass	LANG:0000001	LANG:10000951		Burui							bry		Burui language		
owl:Class	subclass	LANG:0000001	LANG:10000952		Bilbil							brz		Bilbil language		
owl:Class	subclass	LANG:0000001	LANG:10000953		Abinomn							bsa		Abinomn language		
owl:Class	subclass	LANG:0000001	LANG:10000954		Brunei Bisaya							bsb		Brunei Bisaya language		
owl:Class	subclass	LANG:0000001	LANG:10000955		Bassari							bsc		Bassari language		
owl:Class	subclass	LANG:0000001	LANG:10000956		Wushi							bse		Wushi language		
owl:Class	subclass	LANG:0000001	LANG:10000957		Bauchi							bsf		Bauchi language		
owl:Class	subclass	LANG:0000001	LANG:10000958		Bashkardi							bsg		Bashkardi language		
owl:Class	subclass	LANG:0000001	LANG:10000959		Kati							bsh		Kati language		
owl:Class	subclass	LANG:0000001	LANG:10000960		Bassossi							bsi		Bassossi language		
owl:Class	subclass	LANG:0000001	LANG:10000961		Bangwinji							bsj		Bangwinji language		
owl:Class	subclass	LANG:0000001	LANG:10000962		Burushaski							bsk		Burushaski language		
owl:Class	subclass	LANG:0000001	LANG:10000963		Basa-Gumna							bsl		Basa-Gumna language		
owl:Class	subclass	LANG:0000001	LANG:10000964		Busami							bsm		Busami language		
